泰山不让土壤，故能成其高	http://chengyu.911cha.com/OGllYQ==.html
学然后知不足，教然后知困	http://chengyu.911cha.com/N3lncw==.html
明察秋毫之末，而不见舆薪	http://chengyu.911cha.com/NGU2Zw==.html
学然后知不足，教然后之困	http://chengyu.911cha.com/MmlxeQ==.html
以其人之道，还治其人之身	http://chengyu.911cha.com/NW8wNg==.html
言之者无罪，闻之者足以戒	http://chengyu.911cha.com/N3BvZQ==.html
以能问于不能，以多问于寡	http://chengyu.911cha.com/NzA1aQ==.html
泰山不辞土壤，故能成其高	http://chengyu.911cha.com/OGlldQ==.html
人不可貌相，海水不可斗量	http://chengyu.911cha.com/NnYzYQ==.html
泰山不让土壤，故能成其大	http://chengyu.911cha.com/OGllaw==.html
十五个吊桶打水，七上八下	http://chengyu.911cha.com/NnVwNA==.html
只知其然，而不知其所以然	http://chengyu.911cha.com/NzdteQ==.html
十五个吊桶打水，七上八落	http://chengyu.911cha.com/NnVwZQ==.html
阎罗王面前须没放回的鬼	http://chengyu.911cha.com/OG9lZQ==.html
