国家将兴，必有祯祥	http://chengyu.911cha.com/ODNqdQ==.html
同病相怜，同忧相救	http://chengyu.911cha.com/N2k3OA==.html
得道多助，失道寡助	http://chengyu.911cha.com/dm8w.html
中流失舟，一壶千金	http://chengyu.911cha.com/Nm4yeQ==.html
老虎借猪，相公借书	http://chengyu.911cha.com/NnNsYQ==.html
一夫当关，万夫莫敌	http://chengyu.911cha.com/NnVkNg==.html
强不犯弱，众不暴寡	http://chengyu.911cha.com/OHdpMg==.html
前不巴村，后不巴店	http://chengyu.911cha.com/MXlseQ==.html
眼观六路，耳听八方	http://chengyu.911cha.com/NnMxaw==.html
知足不辱，知止不殆	http://chengyu.911cha.com/N3d4aQ==.html
积土为山，积水为海	http://chengyu.911cha.com/MWRteQ==.html
取其精华，去其糟粕	http://chengyu.911cha.com/ODBnNg==.html
拿贼要赃，拿奸要双	http://chengyu.911cha.com/OGsydQ==.html
精诚所加，金石为亏	http://chengyu.911cha.com/OTQyYQ==.html
褫其华衮，示人本相	http://chengyu.911cha.com/OTY1dQ==.html
惜衣有衣，惜食有食	http://chengyu.911cha.com/OHA2Ng==.html
捉贼见赃，捉奸见双	http://chengyu.911cha.com/OGc1Ng==.html
智者千虑，必有一失	http://chengyu.911cha.com/NjF4aw==.html
不求有功，但求无过	http://chengyu.911cha.com/bWRh.html
朝朝寒食，夜夜元宵	http://chengyu.911cha.com/OHVnNg==.html
宁可玉碎，不能瓦全	http://chengyu.911cha.com/NmR6Ng==.html
无天于上，无地于下	http://chengyu.911cha.com/NmoxeQ==.html
失之毫厘，差之千里	http://chengyu.911cha.com/Mno2Mg==.html
各以所长，相轻所短	http://chengyu.911cha.com/N21kOA==.html
终身让路，不枉百步	http://chengyu.911cha.com/N3diYQ==.html
塞翁失马，焉知非福	http://chengyu.911cha.com/NmcyZw==.html
麻雀虽小，五脏俱全	http://chengyu.911cha.com/MW85Ng==.html
自我得之，自我捐之	http://chengyu.911cha.com/N2RvcQ==.html
江山易改，禀性难移	http://chengyu.911cha.com/N2t5ZQ==.html
卧榻之侧，岂容鼾睡	http://chengyu.911cha.com/N3l6bw==.html
冰炭不言，冷热自明	http://chengyu.911cha.com/azlx.html
铁佛伤心，石人落泪	http://chengyu.911cha.com/OGk1bw==.html
白头如新，倾盖如故	http://chengyu.911cha.com/N2Ribw==.html
死诸葛吓走生仲达	http://chengyu.911cha.com/NmhscQ==.html
水火相济，盐梅相成	http://chengyu.911cha.com/MnlvMA==.html
坐筹帷幄，决胜千里	http://chengyu.911cha.com/N28xOA==.html
一物不成，两物见在	http://chengyu.911cha.com/NnRmMA==.html
斩木为兵，揭竿为旗	http://chengyu.911cha.com/N3huMg==.html
挈瓶之智，守不假器	http://chengyu.911cha.com/OGozdQ==.html
万事俱备，只欠东风	http://chengyu.911cha.com/MmNsdQ==.html
学如牛毛，成如麟角	http://chengyu.911cha.com/N3lnaQ==.html
以危为安，以乱为治	http://chengyu.911cha.com/NzAzMA==.html
窃钩者诛，窃国者侯	http://chengyu.911cha.com/MXZkaw==.html
两国相战，不斩来使	http://chengyu.911cha.com/N3Ricw==.html
韩信用兵，多多益办	http://chengyu.911cha.com/NmI4dQ==.html
一丝不线，单木不林	http://chengyu.911cha.com/NnRrYQ==.html
不入兽穴，不得兽子	http://chengyu.911cha.com/NzZrdw==.html
取法乎上，仅得乎中	http://chengyu.911cha.com/NmY1ZQ==.html
以直报怨，以德报德	http://chengyu.911cha.com/NzAwaQ==.html
黄钟毁弃，瓦釜雷鸣	http://chengyu.911cha.com/MWY1eQ==.html
求生不能，求死不得	http://chengyu.911cha.com/N3JlYw==.html
以誉为赏，以毁为罚	http://chengyu.911cha.com/NzAxMg==.html
一人传十，十人传百	http://chengyu.911cha.com/NnRycw==.html
一人传虚，万人传实	http://chengyu.911cha.com/MmxsNg==.html
智者千虑，或有一失	http://chengyu.911cha.com/Nm4xdQ==.html
嫁鸡随鸡，嫁狗随狗	http://chengyu.911cha.com/MWdoZw==.html
狗口里生不出象牙	http://chengyu.911cha.com/NmF6NA==.html
内无怨女，外无旷夫	http://chengyu.911cha.com/NzNpbQ==.html
棋高一着，缚手缚脚	http://chengyu.911cha.com/MXg0dw==.html
远在天边，近在眼前	http://chengyu.911cha.com/Nm1oMA==.html
南山有鸟，北山张罗	http://chengyu.911cha.com/OGJpOA==.html
远在千里，近在目前	http://chengyu.911cha.com/N3AzdQ==.html
福无双至，祸不单行	http://chengyu.911cha.com/M21zbQ==.html
茅茨不翦，采椽不斫	http://chengyu.911cha.com/ODFyeQ==.html
出其不意，攻其无备	http://chengyu.911cha.com/Njg1Zw==.html
耕者让畔，讼者让田	http://chengyu.911cha.com/OGx3eQ==.html
恩人相见，分外眼青	http://chengyu.911cha.com/NnBweQ==.html
一言兴邦，一言丧邦	http://chengyu.911cha.com/NnQ5Ng==.html
路见不平，拔刀相救	http://chengyu.911cha.com/OTFibw==.html
捉奸见双，捉贼见赃	http://chengyu.911cha.com/OGc3NA==.html
成则为王，败则为寇	http://chengyu.911cha.com/M3k4.html
千里之堤，溃于蚁穴	http://chengyu.911cha.com/NG01ZQ==.html
愚者千虑，必有一得	http://chengyu.911cha.com/MnFtMA==.html
姜桂之性，到老愈辣	http://chengyu.911cha.com/OGRpZw==.html
不耕而食，不织而衣	http://chengyu.911cha.com/NzcwNg==.html
裂冠毁冕，拔本塞源	http://chengyu.911cha.com/MXFkdQ==.html
一佛升天，二佛出世	http://chengyu.911cha.com/NnVkcQ==.html
公修公德，婆修婆德	http://chengyu.911cha.com/NmF5YQ==.html
一人得道，鸡犬升天	http://chengyu.911cha.com/MmttcQ==.html
公耳忘私，国耳忘家	http://chengyu.911cha.com/NzRhbw==.html
天上天下，惟我独尊	http://chengyu.911cha.com/NzIybw==.html
以己之心，度人之腹	http://chengyu.911cha.com/NmxleQ==.html
智者见智，仁者见仁	http://chengyu.911cha.com/Nm4xaw==.html
簸之扬之，糠秕在前	http://chengyu.911cha.com/OTh2Yw==.html
贪天之功以为己力	http://chengyu.911cha.com/N3pndw==.html
归师勿掩，穷寇勿追	http://chengyu.911cha.com/MTdkZQ==.html
一则以喜，一则以惧	http://chengyu.911cha.com/Mm91ZQ==.html
光阴似箭，日月如梭	http://chengyu.911cha.com/N20yeQ==.html
一佛出世，二佛升天	http://chengyu.911cha.com/NmtvYQ==.html
蓬生麻中，不扶而直	http://chengyu.911cha.com/OTB6Ng==.html
水激则旱，矢激则远	http://chengyu.911cha.com/Nmg1bQ==.html
教妇初来，教儿婴孩	http://chengyu.911cha.com/MWd0bw==.html
容膝之安，一肉之味	http://chengyu.911cha.com/MjI2dQ==.html
藏诸名山，传之其人	http://chengyu.911cha.com/Mzlp.html
早知今日，何必当初	http://chengyu.911cha.com/N2YwaQ==.html
一言为重，百金为轻	http://chengyu.911cha.com/NnQ5Zw==.html
失之千里，差若毫厘	http://chengyu.911cha.com/NHpoeQ==.html
取法于上，仅得乎中	http://chengyu.911cha.com/ODBnZw==.html
星星之火，可以燎原	http://chengyu.911cha.com/ODdxZQ==.html
为渊驱鱼，为丛驱爵	http://chengyu.911cha.com/Nml2MA==.html
乖气致戾，和气致祥	http://chengyu.911cha.com/ODN2OA==.html
学而不厌，诲人不倦	http://chengyu.911cha.com/N3lqMA==.html
送君千里，终须一别	http://chengyu.911cha.com/NmhhMg==.html
日中则昃，月盈则食	http://chengyu.911cha.com/NzJzOA==.html
安危相易，祸福相生	http://chengyu.911cha.com/Nm9mYQ==.html
招之不来，麾之不去	http://chengyu.911cha.com/N3hrMA==.html
差之毫厘，谬以千里	http://chengyu.911cha.com/b2g0.html
不知有汉，何论魏晋	http://chengyu.911cha.com/bjdr.html
兄弟阋墙，外御其侮	http://chengyu.911cha.com/NzhmYQ==.html
盛名之下，其实难副	http://chengyu.911cha.com/NHd2OA==.html
兵来将迎，水来土堰	http://chengyu.911cha.com/MzUxNg==.html
言而无文，行之不远	http://chengyu.911cha.com/Nms5MA==.html
看菜吃饭，量体裁衣	http://chengyu.911cha.com/NmQ5dw==.html
树高千丈，叶落归根	http://chengyu.911cha.com/MzBvOA==.html
聪明一世，懵懂一时	http://chengyu.911cha.com/OTY0Ng==.html
虎斑霞绮，林籁泉韵	http://chengyu.911cha.com/ODM1bw==.html
去其糟粕，存其精华	http://chengyu.911cha.com/Nzltdw==.html
千夫所指，无疾将死	http://chengyu.911cha.com/NnhuaQ==.html
大王好见，小鬼难当	http://chengyu.911cha.com/Nnlkdw==.html
日月经天，江河行地	http://chengyu.911cha.com/MjF5cw==.html
